"","OID_","Field1","Lake","Project","Time","PercentCoverage","Depth","POINT_X","POINT_Y","geometry","id_point","fetch_km","weighted_fetch_km","fetch_km_all","weighted_fetch_km_all"
"919",1216,1216,"G-Bay","IMRP","2024-09-12T15:09:10Z",100,80,-79.7438789999999,44.735015,c(599456.89886521, 4954282.00114963),919,0.132378581310353,0.132378581310353,1.11902674663428,1.11902674663428
"920",1217,1217,"G-Bay","IMRP","2024-09-12T15:09:18Z",100,80,-79.7438109999999,44.73506,c(599462.20581652, 4954287.08295358),920,0.14275594887235,0.14275594887235,1.11826029481224,1.11826029481224
"921",1218,1218,"G-Bay","IMRP","2024-09-12T15:09:24Z",100,70,-79.743776,44.735081,c(599464.941038554, 4954289.45845564),921,0.146523484140225,0.146523484140225,1.11974108895366,1.11974108895366
"922",1219,1219,"G-Bay","IMRP","2024-09-12T15:09:30Z",100,90,-79.7437419999999,44.735105,c(599467.591937231, 4954292.16598415),922,0.150457315986323,0.150457315986323,1.12242184714586,1.12242184714586
"923",1220,1220,"G-Bay","IMRP","2024-09-12T15:09:36Z",100,80,-79.7436979999999,44.7351360000001,c(599471.02260951, 4954295.663312),923,0.154678778243806,0.154678778243806,1.12648289175488,1.12648289175488
"924",1221,1221,"G-Bay","IMRP","2024-09-12T15:09:41Z",100,80,-79.743666,44.7351620000001,c(599473.511718327, 4954298.59056369),924,0.157087492391428,0.157087492391428,1.134888058855,1.134888058855
"925",1222,1222,"G-Bay","IMRP","2024-09-12T15:09:56Z",100,80,-79.74361,44.735194,c(599477.890801568, 4954302.21364363),925,0.162370281287213,0.162370281287213,1.13647708730644,1.13647708730644
"926",1223,1223,"G-Bay","IMRP","2024-09-12T15:10:04Z",100,75,-79.743571,44.7352080000001,c(599480.954725229, 4954303.81646445),926,0.16580995475558,0.16580995475558,1.16556361929976,1.16556361929976
"927",1224,1224,"G-Bay","IMRP","2024-09-12T15:10:09Z",100,75,-79.74351,44.7352250000001,c(599485.755411341, 4954305.77942445),927,0.178237647211521,0.178237647211521,1.16610209408543,1.16610209408543
"928",1225,1225,"G-Bay","IMRP","2024-09-12T15:10:15Z",100,90,-79.7434499999999,44.735234,c(599490.490636269, 4954306.85250617),928,0.182237391654426,0.182237391654426,1.16755559303032,1.16755559303032
"929",1226,1226,"G-Bay","IMRP","2024-09-12T15:10:22Z",100,70,-79.743392,44.735243,c(599495.067504462, 4954307.92314656),929,0.186483481834658,0.186483481834658,1.16932436970887,1.16932436970887
"930",1227,1227,"G-Bay","IMRP","2024-09-12T15:10:35Z",100,70,-79.743263,44.7352910000001,c(599505.199090411, 4954313.41280342),930,0.198719615706969,0.198719615706969,1.17526256015019,1.17526256015019
"931",1228,1228,"G-Bay","IMRP","2024-09-12T15:10:40Z",100,85,-79.743236,44.7353130000001,c(599507.299150084, 4954315.88962613),931,0.201594066245837,0.201594066245837,1.17778757522881,1.17778757522881
"932",1229,1229,"G-Bay","IMRP","2024-09-12T15:10:46Z",100,80,-79.74322,44.7353410000001,c(599508.517964242, 4954319.01949575),932,0.203983703020683,0.203983703020683,1.17924083475761,1.17924083475761
"933",1230,1230,"G-Bay","IMRP","2024-09-12T15:12:25Z",50,100,-79.743236,44.7356970000001,c(599506.640509234, 4954358.54528599),933,0.230441919850301,0.230441919850301,1.20682596785613,1.20682596785613
"934",1231,1231,"G-Bay","IMRP","2024-09-12T15:14:09Z",100,100,-79.743326,44.7358520000001,c(599499.248738685, 4954375.65303908),934,0.230444089374609,0.230444089374609,1.20582207787174,1.20582207787174
"935",1232,1232,"G-Bay","IMRP","2024-09-12T15:14:18Z",75,100,-79.743323,44.735896,c(599499.41080454, 4954380.54433451),935,0.234012682034832,0.234012682034832,1.20748853154514,1.20748853154514
"936",1233,1233,"G-Bay","IMRP","2024-09-12T15:14:31Z",NA,100,-79.743323,44.7359460000001,c(599499.325049317, 4954386.09845728),936,0.237988845614879,0.237988845614879,1.20986054917488,1.20986054917488
"937",1234,1234,"G-Bay","IMRP","2024-09-12T15:14:37Z",NA,110,-79.7433169999999,44.7359890000001,c(599499.72635942, 4954390.8823378),937,0.241265159320854,0.241265159320854,1.21424710300101,1.21424710300101
"938",1235,1235,"G-Bay","IMRP","2024-09-12T15:14:44Z",NA,105,-79.743308,44.736026,c(599500.375489179, 4954395.00339113),938,0.244062588610929,0.244062588610929,1.21372319757424,1.21372319757424
"939",1236,1236,"G-Bay","IMRP","2024-09-12T15:14:54Z",100,110,-79.743301,44.736094,c(599500.813095653, 4954402.56555577),939,0.247111406682651,0.247111406682651,1.21415412367614,1.21415412367614
"940",1237,1237,"G-Bay","IMRP","2024-09-12T15:18:24Z",NA,80,-79.740438,44.7364420000001,c(599726.897087276, 4954444.72626888),940,0.205283881492843,0.205283881492843,1.37438674727275,1.37438674727275
"941",1238,1238,"G-Bay","IMRP","2024-09-12T15:21:52Z",NA,80,-79.745785,44.7374820000001,c(599301.762819849, 4954553.71432774),941,0.0656713063018652,0.0656713063018652,1.25555235453522,1.25555235453522
"942",1239,1239,"G-Bay","IMRP","2024-09-12T15:22:01Z",NA,80,-79.745862,44.7374780000001,c(599295.673224714, 4954553.17605399),942,0.0596566506266032,0.0596566506266032,1.25386583791814,1.25386583791814
"943",1240,1240,"G-Bay","IMRP","2024-09-12T15:22:07Z",NA,80,-79.7459019999999,44.7374770000001,c(599292.507953339, 4954553.0161718),943,0.0564353656940726,0.0564353656940726,1.25247394209629,1.25247394209629
"944",1241,1241,"G-Bay","IMRP","2024-09-12T15:22:11Z",NA,80,-79.745935,44.7374750000001,c(599289.89861548, 4954552.75374825),944,0.053832884623215,0.053832884623215,1.24818490540863,1.24818490540863
"945",1242,1242,"G-Bay","IMRP","2024-09-12T15:22:17Z",NA,70,-79.745988,44.7374730000001,c(599285.705785805, 4954552.46692778),945,0.0497014584828207,0.0497014584828207,1.24361439211508,1.24361439211508
"946",1243,1243,"G-Bay","IMRP","2024-09-12T15:22:23Z",NA,100,-79.746046,44.737472,c(599281.115371479, 4954552.28509333),946,0.0451781556908994,0.0451781556908994,1.2415447291149,1.2415447291149
"947",1244,1244,"G-Bay","IMRP","2024-09-12T15:22:29Z",NA,50,-79.746093,44.7374780000001,c(599277.38389784, 4954552.89425716),947,0.0416465159640322,0.0416465159640322,1.23914395656665,1.23914395656665
"948",1245,1245,"G-Bay","IMRP","2024-09-12T15:22:34Z",NA,50,-79.7461289999999,44.737486,c(599274.519922568, 4954553.73900531),948,0.0390129443604822,0.0390129443604822,1.23725149108951,1.23725149108951
"949",1246,1246,"G-Bay","IMRP","2024-09-12T15:22:41Z",90,35,-79.746164,44.7375060000001,c(599271.714587343, 4954555.91796424),949,0.035887750667635,0.035887750667635,1.23566051769856,1.23566051769856
"950",1247,1247,"G-Bay","IMRP","2024-09-12T15:22:53Z",80,25,-79.746179,44.7375410000001,c(599270.467075394, 4954559.78755551),950,0.0339432327449991,0.0339432327449991,1.23500768134281,1.23500768134281
"951",1248,1248,"G-Bay","IMRP","2024-09-12T15:24:11Z",NA,60,-79.746048,44.7375670000001,c(599280.794436194, 4954562.83548963),951,0.0434284781970903,0.0434284781970903,1.24481965767121,1.24481965767121
"952",1249,1249,"G-Bay","IMRP","2024-09-12T15:24:28Z",50,70,-79.7459909999999,44.7376570000001,c(599285.153343844, 4954572.90244528),952,0.0464098344578936,0.0464098344578936,1.2508511303052,1.2508511303052
"953",1250,1250,"G-Bay","IMRP","2024-09-12T15:24:37Z",50,70,-79.745975,44.7377010000001,c(599286.344825491, 4954577.80959301),953,0.0482218110851026,0.0482218110851026,1.25239392355979,1.25239392355979
"954",1251,1251,"G-Bay","IMRP","2024-09-12T15:24:48Z",100,70,-79.745976,44.737759,c(599286.166382044, 4954584.2511574),954,0.047986382917109,0.047986382917109,1.25365654547091,1.25365654547091
"955",1252,1252,"G-Bay","IMRP","2024-09-12T15:24:56Z",NA,70,-79.745977,44.7378180000001,c(599285.986227113, 4954590.80380433),955,0.0492598791074146,0.0492598791074146,1.25492701524971,1.25492701524971
"956",1253,1253,"G-Bay","IMRP","2024-09-12T15:25:05Z",75,65,-79.745975,44.7378610000001,c(599286.070979018, 4954595.5827912),956,0.0536028213938182,0.0536028213938182,1.25704194863805,1.25704194863805
"957",1254,1254,"G-Bay","IMRP","2024-09-12T15:25:13Z",100,70,-79.7459679999999,44.737913,c(599286.53619662, 4954601.36762005),957,0.0544458197914285,0.0544458197914285,1.25833703442761,1.25833703442761
"958",1255,1255,"G-Bay","IMRP","2024-09-12T15:25:22Z",100,70,-79.745956,44.7379690000001,c(599287.390436403, 4954607.60287856),958,0.0592788049285302,0.0592788049285302,1.27818757185359,1.27818757185359
"959",1256,1256,"G-Bay","IMRP","2024-09-12T15:25:29Z",100,60,-79.7459719999999,44.7380150000001,c(599286.044922583, 4954612.69315461),959,0.059129644000722,0.059129644000722,1.28126750645489,1.28126750645489
"960",1257,1257,"G-Bay","IMRP","2024-09-12T15:25:36Z",100,65,-79.745989,44.738054,c(599284.632217634, 4954617.0046336),960,0.0616565390879888,0.0616565390879888,1.28170615297674,1.28170615297674
"961",1258,1258,"G-Bay","IMRP","2024-09-12T15:25:42Z",100,60,-79.746012,44.738093,c(599282.744472036, 4954621.30879369),961,0.0613720228185221,0.0613720228185221,1.28240608439935,1.28240608439935
"962",1259,1259,"G-Bay","IMRP","2024-09-12T15:25:48Z",100,70,-79.746033,44.7381300000001,c(599281.018499151, 4954625.39322902),962,0.0631883552183361,0.0631883552183361,1.28223656411636,1.28223656411636
"963",1260,1260,"G-Bay","IMRP","2024-09-12T15:25:54Z",100,70,-79.746054,44.738169,c(599279.289105456, 4954629.69982978),963,0.0627290164308888,0.0627290164308888,1.26884963292844,1.26884963292844
"964",1261,1261,"G-Bay","IMRP","2024-09-12T15:26:00Z",100,75,-79.7460799999999,44.738208,c(599277.16384606, 4954634.000332),964,0.0646664447787346,0.0646664447787346,1.26810822548021,1.26810822548021
"965",1262,1262,"G-Bay","IMRP","2024-09-12T15:26:06Z",100,60,-79.746101,44.7382410000001,c(599275.444725307, 4954637.64043881),965,0.0662948436789697,0.0662948436789697,1.28392672687326,1.28392672687326
"966",1263,1263,"G-Bay","IMRP","2024-09-12T15:26:18Z",100,50,-79.746177,44.7382840000001,c(599269.353951752, 4954642.32428574),966,0.0639846107291056,0.0639846107291056,1.27756725844139,1.27756725844139
"967",1264,1264,"G-Bay","IMRP","2024-09-12T15:26:30Z",100,50,-79.7462649999999,44.7383,c(599262.359307419, 4954643.99427535),967,0.0594382016361944,0.0594382016361944,1.28269588603176,1.28269588603176
"968",1265,1265,"G-Bay","IMRP","2024-09-12T15:26:37Z",100,45,-79.7463089999999,44.7383070000001,c(599258.863697791, 4954644.71819049),968,0.058057099016473,0.058057099016473,1.28157928953508,1.28157928953508
"969",1266,1266,"G-Bay","IMRP","2024-09-12T15:26:43Z",80,45,-79.746342,44.7383170000001,c(599256.233863604, 4954645.78876995),969,0.0567503847610444,0.0567503847610444,1.27979219376298,1.27979219376298
"970",1267,1267,"G-Bay","IMRP","2024-09-12T15:26:53Z",80,40,-79.7463729999999,44.7383540000001,c(599253.716179772, 4954649.86101697),970,0.0576930139751333,0.0576930139751333,1.28054568303986,1.28054568303986
"971",1268,1268,"G-Bay","IMRP","2024-09-12T15:27:02Z",50,40,-79.74639,44.738386,c(599252.31548059, 4954653.39492533),971,0.0585147830824758,0.0585147830824758,1.28076364250199,1.28076364250199
"972",1269,1269,"G-Bay","IMRP","2024-09-12T15:27:08Z",50,40,-79.746391,44.738413,c(599252.190110488, 4954656.39293333),972,0.0600856215330181,0.0600856215330181,1.2814302235066,1.2814302235066
"973",1270,1270,"G-Bay","IMRP","2024-09-12T15:27:14Z",40,40,-79.7463979999999,44.738438,c(599251.593122837, 4954659.16145938),973,0.0610731316957208,0.0610731316957208,1.28188958037258,1.28188958037258
"974",1271,1271,"G-Bay","IMRP","2024-09-12T15:27:20Z",40,40,-79.746403,44.738459,c(599251.161326006, 4954661.48809445),974,0.0620803130483764,0.0620803130483764,1.28263037894249,1.28263037894249
"975",1272,1272,"G-Bay","IMRP","2024-09-12T15:27:25Z",30,40,-79.746405,44.7384890000001,c(599250.951650301, 4954664.81813053),975,0.0637367449601851,0.0637367449601851,1.28377387044135,1.28377387044135
"976",1273,1273,"G-Bay","IMRP","2024-09-12T15:27:31Z",50,35,-79.746407,44.7385150000001,c(599250.748818625, 4954667.70383661),976,0.0646304768294298,0.0646304768294298,1.2842122603518,1.2842122603518
"977",1274,1274,"G-Bay","IMRP","2024-09-12T15:27:38Z",25,35,-79.746408,44.738544,c(599250.620027277, 4954670.9240097),977,0.0656142712477055,0.0656142712477055,1.2847190892222,1.2847190892222
"978",1275,1275,"G-Bay","IMRP","2024-09-12T15:27:44Z",25,40,-79.746405,44.738573,c(599250.807928301, 4954674.14906073),978,0.0675142843102431,0.0675142843102431,1.28864220047278,1.28864220047278
"979",1276,1276,"G-Bay","IMRP","2024-09-12T15:27:51Z",50,40,-79.746408,44.7386010000001,c(599250.522501795, 4954677.25571238),979,0.0687931473857692,0.0687931473857692,1.28893398066133,1.28893398066133
"980",1277,1277,"G-Bay","IMRP","2024-09-12T15:27:57Z",10,50,-79.746408,44.7386270000001,c(599250.478016454, 4954680.14385748),980,0.0699417073491682,0.0699417073491682,1.28919735422103,1.28919735422103
"981",1278,1278,"G-Bay","IMRP","2024-09-12T15:28:02Z",10,50,-79.746406,44.7386520000001,c(599250.593588013, 4954682.92335906),981,0.0709091454563279,0.0709091454563279,1.29338240187115,1.29338240187115
"982",1279,1279,"G-Bay","IMRP","2024-09-12T15:28:08Z",10,50,-79.746409,44.738681,c(599250.306450826, 4954686.14109325),982,0.0722994928919673,0.0722994928919673,1.29373579955958,1.29373579955958
"983",1280,1280,"G-Bay","IMRP","2024-09-12T15:28:14Z",10,50,-79.746412,44.7387140000001,c(599250.012469963, 4954689.8031575),983,0.0738413217961884,0.0738413217961884,1.28966381407262,1.28966381407262
"984",1281,1281,"G-Bay","IMRP","2024-09-12T15:28:21Z",40,50,-79.746434,44.738753,c(599248.203939667, 4954694.10854697),984,0.0743592768804111,0.0743592768804111,1.29015629314759,1.29015629314759
"985",1282,1282,"G-Bay","IMRP","2024-09-12T15:28:33Z",40,40,-79.7464659999999,44.7388060000001,c(599245.579731246, 4954699.95689775),985,0.0750189430518057,0.0750189430518057,1.29152810755217,1.29152810755217
"986",1283,1283,"G-Bay","IMRP","2024-09-12T15:28:40Z",10,45,-79.7464899999999,44.738845,c(599243.612861064, 4954704.25984963),986,0.0752138903168116,0.0752138903168116,1.29990756072881,1.29990756072881
"987",1284,1284,"G-Bay","IMRP","2024-09-12T15:28:46Z",10,50,-79.7465109999999,44.738885,c(599241.881800516, 4954708.67754276),987,0.0758396337931993,0.0758396337931993,1.29720348924765,1.29720348924765
"988",1285,1285,"G-Bay","IMRP","2024-09-12T15:28:52Z",10,50,-79.7465329999999,44.738929,c(599240.06472636, 4954713.53834702),988,0.0765362539065361,0.0765362539065361,1.29748401316668,1.29748401316668
"989",1286,1286,"G-Bay","IMRP","2024-09-12T15:28:58Z",10,50,-79.7465559999999,44.7389700000001,c(599238.173614604, 4954718.06468492),989,0.0770274804805633,0.0770274804805633,1.2974529993974,1.2974529993974
"990",1287,1287,"G-Bay","IMRP","2024-09-12T15:29:05Z",25,55,-79.746582,44.739017,c(599236.034723428, 4954723.25386049),990,0.0775608188597227,0.0775608188597227,1.33724959773033,1.33724959773033
"991",1288,1288,"G-Bay","IMRP","2024-09-12T15:29:12Z",50,60,-79.746613,44.739069,c(599233.491419936, 4954728.99235289),991,0.0769951142308001,0.0769951142308001,1.32537935531882,1.32537935531882
"992",1289,1289,"G-Bay","IMRP","2024-09-12T15:29:18Z",25,55,-79.7466429999999,44.739112,c(599231.042689117, 4954733.73232292),992,0.0756786300738336,0.0756786300738336,1.32449474448205,1.32449474448205
"993",1290,1290,"G-Bay","IMRP","2024-09-12T15:29:26Z",40,55,-79.746681,44.7391630000001,c(599227.94689853, 4954739.35120021),993,0.0734902399407906,0.0734902399407906,1.32463052730368,1.32463052730368
"994",1291,1291,"G-Bay","IMRP","2024-09-12T15:29:33Z",50,50,-79.746704,44.739197,c(599226.067776235, 4954743.09996398),994,0.0719062095635731,0.0719062095635731,1.32630575021734,1.32630575021734
"995",1292,1292,"G-Bay","IMRP","2024-09-12T15:29:40Z",25,50,-79.746722,44.7392300000001,c(599224.586227512, 4954746.74374166),995,0.0706817054803866,0.0706817054803866,1.32723555043024,1.32723555043024
"996",1293,1293,"G-Bay","IMRP","2024-09-12T15:29:52Z",40,50,-79.7467339999999,44.7392790000001,c(599223.552344417, 4954752.17215488),996,0.0700457940695502,0.0700457940695502,1.33936545388749,1.33936545388749
"997",1294,1294,"G-Bay","IMRP","2024-09-12T15:30:02Z",10,50,-79.7467349999999,44.7393290000001,c(599223.387644844, 4954757.72506155),997,0.0702652004233927,0.0702652004233927,1.34251571403371,1.34251571403371
"998",1295,1295,"G-Bay","IMRP","2024-09-12T15:30:09Z",10,50,-79.746726,44.73936,c(599224.047165829, 4954761.1795921),998,0.0711583775291689,0.0711583775291689,1.34459184750065,1.34459184750065
"999",1296,1296,"G-Bay","IMRP","2024-09-12T15:30:15Z",10,55,-79.746724,44.7393910000001,c(599224.152482282, 4954764.62558851),999,0.0714618324035717,0.0714618324035717,1.3458220733808,1.3458220733808
"1000",1297,1297,"G-Bay","IMRP","2024-09-12T15:30:37Z",50,70,-79.7466929999999,44.739496,c(599226.427199015, 4954776.32704789),1000,0.0731587872575675,0.0731587872575675,1.33691701910066,1.33691701910066
"1001",1298,1298,"G-Bay","IMRP","2024-09-12T15:30:45Z",100,75,-79.746675,44.739536,c(599227.783866267, 4954780.79229455),1001,0.0748704538492713,0.0748704538492713,1.33594464923902,1.33594464923902
"1002",1299,1299,"G-Bay","IMRP","2024-09-12T15:30:52Z",100,70,-79.7466689999999,44.7395780000001,c(599228.187049688, 4954785.4650758),1002,0.0742807758273717,0.0742807758273717,1.34896407479136,1.34896407479136
"1003",1300,1300,"G-Bay","IMRP","2024-09-12T15:30:58Z",100,70,-79.746672,44.7396190000001,c(599227.879398151, 4954790.01580153),1003,0.0736989920869846,0.0736989920869846,1.35308239161665,1.35308239161665
"1004",1301,1301,"G-Bay","IMRP","2024-09-12T15:31:04Z",100,80,-79.7466919999999,44.7396600000001,c(599226.225829778, 4954794.54580067),1004,0.071536081567503,0.071536081567503,1.35494791492137,1.35494791492137
"1005",1302,1302,"G-Bay","IMRP","2024-09-12T15:31:09Z",100,90,-79.7467119999999,44.739698,c(599224.577395364, 4954798.74255265),1005,0.0687783494783875,0.0687783494783875,1.35485598284464,1.35485598284464
"1006",1303,1303,"G-Bay","IMRP","2024-09-12T15:31:16Z",90,90,-79.7467329999999,44.739746,c(599222.832685839, 4954804.04891113),1006,0.0660805837293438,0.0660805837293438,1.35465674928379,1.35465674928379
"1007",1304,1304,"G-Bay","IMRP","2024-09-12T15:31:23Z",100,100,-79.746741,44.7398030000001,c(599222.101812357, 4954810.37086179),1007,0.0664518784926388,0.0664518784926388,1.35585369006022,1.35585369006022
"1008",1305,1305,"G-Bay","IMRP","2024-09-12T15:31:34Z",100,130,-79.746718,44.7398870000001,c(599223.77906511, 4954819.72983492),1008,0.0676867629582245,0.0676867629582245,1.35932599275233,1.35932599275233
"1009",1306,1306,"G-Bay","IMRP","2024-09-12T15:32:06Z",NA,80,-79.746763,44.740099,c(599219.853724483, 4954843.22446904),1009,0.0702389071356049,0.0702389071356049,1.37950554850939,1.37950554850939
"1010",1307,1307,"G-Bay","IMRP","2024-09-12T15:32:17Z",70,80,-79.74682,44.7400910000001,c(599215.354661343, 4954842.26631959),1010,0.0649488348003711,0.0649488348003711,1.37934906910428,1.37934906910428
"1011",1308,1308,"G-Bay","IMRP","2024-09-12T15:32:25Z",NA,70,-79.7468699999999,44.740079,c(599211.416635638, 4954840.87237638),1011,0.0600267295181611,0.0600267295181611,1.39415633399779,1.39415633399779
"1012",1309,1309,"G-Bay","IMRP","2024-09-12T15:32:33Z",40,60,-79.746924,44.7400720000001,c(599207.153372554, 4954840.02897233),1012,0.0550795241746802,0.0550795241746802,1.39408580958081,1.39408580958081
"1013",1310,1310,"G-Bay","IMRP","2024-09-12T15:32:39Z",20,50,-79.746978,44.740074,c(599202.874716275, 4954840.1853139),1013,0.0505615439568068,0.0505615439568068,1.42233328269913,1.42233328269913
